;User-ID;ISBN;Book-Rating
428077;102275;0425151867;6
428102;102275;0440236053;9
428103;102275;0440236061;7
428114;102275;0446607193;9
428115;102275;0446607657;9
428118;102275;0446609617;9
428124;102275;0446612790;9
428129;102275;0449223604;9
428147;102275;0553292722;9
428153;102275;0553578359;7
428154;102275;0553579606;9
428162;102275;0671014196;10
428189;102275;0671701231;8
428196;102275;0688177751;10
428206;102275;0821769278;8
428209;102275;0971880107;4
428421;102359;0399133143;10
428422;102359;0399144463;10
428425;102359;0425122123;5
428438;102359;0448095017;9
428442;102359;0451169530;10
428446;102359;0452262143;10
428447;102359;0452264464;10
428467;102359;0670813648;10
428470;102359;0670835382;10
428471;102359;0670839531;10
428472;102359;0670844527;10
428474;102359;0670851086;10
428475;102359;0670855030;10
428477;102359;0671670689;5
428481;102359;0671695126;5
428483;102359;0671695169;5
428523;102359;0786866020;9
428634;102375;0385496095;8
428635;102375;0385512104;8
428640;102375;0553279378;7
428641;102375;0553380095;7
428647;102375;0749305401;6
428649;102375;0749395990;7
428650;102375;0749397357;7
428656;102375;1853260207;7
429028;102564;0316603287;10
429030;102564;0316969680;10
429033;102564;0373484224;5
429039;102564;0440206154;10
429042;102564;0451206525;10
429045;102564;0515130389;5
429046;102564;0515132020;5
429047;102564;0515132187;5
429055;102564;0743411250;5
429084;102581;0345384350;5
429085;102581;0425121259;7
429086;102581;0425128164;7
429087;102581;0425142485;7
429088;102581;0425147517;7
429089;102581;0451181379;8
429090;102581;0553580191;8
429206;102647;0061000043;7
429213;102647;0061094129;8
429231;102647;0312990456;8
429255;102647;0345361792;7
429256;102647;0345378490;8
429260;102647;0345404769;6
429272;102647;0380721643;4
429273;102647;0380778556;8
429278;102647;0385505833;8
429285;102647;0425107469;8
429290;102647;0425147363;4
429294;102647;0425158594;9
429295;102647;0425161722;5
429296;102647;0425162788;7
429304;102647;0439064864;7
429306;102647;0439136350;7
429307;102647;043935806X;9
429308;102647;044021145X;10
429309;102647;0440211727;10
429310;102647;0440213525;8
429312;102647;0440214041;8
429315;102647;0440220602;9
429316;102647;0440220653;5
429317;102647;0440221471;9
429318;102647;044022165X;10
429324;102647;0440225701;8
429339;102647;0441005489;10
429340;102647;0441005764;8
429350;102647;0446310786;4
429355;102647;0446359866;7
429357;102647;0446364193;10
429369;102647;0446607657;9
429370;102647;0446607711;3
429397;102647;0451172817;7
429398;102647;0451173139;9
429410;102647;0515087122;7
429412;102647;0515090174;7
429415;102647;0515102652;6
429421;102647;0515127396;6
429422;102647;0515129941;6
429425;102647;0515132268;6
429444;102647;055357230X;6
429450;102647;0618129022;7
429453;102647;0671001795;8
429456;102647;0671042858;7
429467;102647;0671793489;6
429468;102647;0671867113;5
429469;102647;0671868713;8
429471;102647;0671894455;9
429475;102647;0684195984;5
429486;102647;0743467523;10
429496;102647;0804108749;8
429505;102647;0826308791;5
429524;102668;0060008032;8
429525;102668;0141000198;8
429526;102668;0312265867;10
429527;102668;038079487X;7
429528;102668;0385335482;8
429529;102668;0440236738;9
429531;102668;0743206045;7
429610;102702;0345423615;10
429782;102702;0380789884;7
429802;102702;0439064864;10
429803;102702;0439136350;10
429804;102702;0439139597;10
429811;102702;0440214041;8
429815;102702;0440236991;10
429819;102702;0446525537;8
429824;102702;0446606812;8
429825;102702;0446608955;8
429891;102702;059035342X;10
429996;102705;0060959037;7
430006;102705;0156006529;10
430008;102705;0312195516;10
430009;102705;0316601950;9
430012;102705;0316899984;10
430015;102705;0345439104;9
430016;102705;0345459202;9
430019;102705;0380730138;8
430022;102705;038548951X;10
430026;102705;044022103X;8
430030;102705;0446672211;8
430031;102705;0553213105;4
430036;102705;0671042572;9
430046;102705;0684872153;10
430151;102772;0380716542;8
430156;102772;0425148297;7
430159;102772;0425183971;7
430162;102772;0515121495;8
430163;102772;0515132187;5
430166;102772;0671011367;7
430393;102945;0060502258;4
430396;102945;0141000198;8
430397;102945;0312924585;9
430399;102945;0345404114;7
430406;102945;0440236738;8
430486;102967;0060926317;5
430590;102967;0140257934;6
430592;102967;014029628X;8
430662;102967;0312278586;5
430714;102967;0316781010;6
430736;102967;0345303067;7
430782;102967;0345378490;7
430868;102967;0375705856;8
430976;102967;038082101X;7
431013;102967;0385484518;9
431266;102967;0440178002;6
431301;102967;044021145X;6
431304;102967;0440212359;7
431308;102967;0440213290;6
431386;102967;0440418321;8
431399;102967;0440514428;7
431422;102967;0445406518;8
431441;102967;0446350982;5
431523;102967;0446610399;10
431525;102967;044661095X;5
431938;102967;0553250531;5
431998;102967;0553287346;5
432362;102967;0671758896;5
432386;102967;0671867156;6
432417;102967;0679731725;7
432420;102967;067976402X;7
432422;102967;0679781587;8
432441;102967;0684195976;4
432444;102967;068484267X;9
432579;102967;0805063897;9
433349;103304;0066214440;6
433358;103304;0316678104;10
433369;103304;0375727345;8
433387;103304;0425158632;4
433401;103304;044651862X;6
433403;103304;0446609617;8
433421;103304;0515120898;10
433443;103304;0609804138;7
433500;103315;0375401598;6
433502;103315;0385508042;7
433503;103315;0440220602;7
433508;103315;0446613843;7
433509;103315;0451168615;8
433518;103315;1558744150;8
433530;103336;0060512822;10
433534;103336;0060928336;7
433535;103336;0060930535;10
433538;103336;0060976845;5
433550;103336;0316569321;7
433554;103336;0345334531;8
433555;103336;0345337662;10
433556;103336;0345350499;7
433558;103336;0345422406;8
433559;103336;0345438329;5
433560;103336;0345442822;8
433570;103336;0385720106;6
433578;103336;0440220424;9
433580;103336;044651652X;6
433581;103336;0446525537;5
433585;103336;0451209907;5
433587;103336;0452282152;8
433594;103336;0553375407;9
433600;103336;0679405283;10
433605;103336;0679781587;9
433607;103336;0684874350;10
433611;103336;0767900383;7
433615;103336;0802139256;8
433716;103445;0425143325;8
433717;103445;0425184226;8
433718;103445;0425185710;9
433719;103445;0446607193;8
433721;103445;0451168615;8
433738;103467;034543479X;6
433740;103467;0425163385;5
433741;103467;0425178765;7
433743;103467;0446606189;8
433749;103467;1573229571;5
433786;103496;0312980140;5
433789;103496;0425182908;3
433790;103496;0446609943;8
433791;103496;0446611212;7
433793;103496;0451204891;5
433979;103577;0345350472;6
433982;103577;0439064872;6
433983;103577;0439136369;7
433984;103577;043936213X;7
433987;103577;0553275976;5
434255;103811;0312195516;9
434256;103811;0316666343;7
434259;103811;0375502238;6
434261;103811;0375725784;6
434262;103811;0385265700;8
434266;103811;0451181379;7
434270;103811;0670894605;8
434272;103811;0671042556;6
434442;103935;0380789035;7
434444;103935;0425179885;7
434446;103935;0446667900;5
434452;103935;0553579606;6
434453;103935;074343627X;6
434554;104051;0312995423;9
434556;104051;038550120X;8
434558;104051;0446613436;7
434559;104051;0553802496;8
434560;104051;0671001795;8
434561;104051;0671027360;9
434564;104051;0684853515;10
434565;104051;0786869216;8
434575;104058;002542730X;5
434578;104058;0060930535;6
434602;104058;0345438329;9
434616;104058;039914675X;10
434617;104058;0399501487;7
434652;104058;0740723367;10
434658;104058;0786889020;2
434663;104058;0805063889;8
434678;104058;0894808249;10
434815;104113;006000438X;10
434817;104113;0060915544;6
434821;104113;0060987103;8
434838;104113;0316168815;9
434839;104113;0316284955;9
434840;104113;0316769487;10
434841;104113;0316769495;10
434842;104113;0316769509;10
434859;104113;0449212602;9
434872;104113;0515103292;9
434893;104113;0553277472;9
434903;104113;0671038184;6
434917;104113;0679723161;10
434918;104113;0679746048;7
434921;104113;0684801523;9
434932;104113;080410753X;8
434934;104113;0804114986;9
435055;104144;0061009059;9
435056;104144;0061031844;9
435059;104144;0061091316;8
435063;104144;0312978383;10
435065;104144;0345382323;9
435066;104144;0345391055;9
435072;104144;038533334X;8
435079;104144;0425191583;9
435080;104144;0440204208;8
435085;104144;0446394521;10
435086;104144;0446607657;8
435087;104144;0446610038;8
435092;104144;0451202503;10
435093;104144;0452281032;10
435094;104144;0452281725;9
435098;104144;0515133639;9
435103;104144;0553571818;9
435105;104144;0553578685;9
435106;104144;0553579983;9
435107;104144;0553583441;9
435108;104144;0553583468;9
435109;104144;0553584383;10
435111;104144;0671016652;9
435112;104144;0671024108;9
435114;104144;0671042262;10
435119;104144;0743437802;10
435127;104144;140003065X;8
435129;104144;155166674X;9
435301;104211;0380718340;9
435303;104211;038531700X;9
435307;104211;0425126064;9
435310;104211;0425137562;8
435312;104211;0425146413;9
435318;104211;0425157539;8
435319;104211;0425163407;9
435320;104211;0425168298;8
435321;104211;0425174271;9
435325;104211;0425182878;8
435327;104211;0425189864;8
435328;104211;0425192733;1
435330;104211;0440414806;10
435335;104211;0446360856;9
435336;104211;0446364800;7
435339;104211;0446603929;7
435340;104211;0446605409;10
435345;104211;0446609404;7
435346;104211;0446610038;5
435348;104211;0446611913;9
435350;104211;0446612790;4
435351;104211;0446613266;9
435352;104211;0449223604;7
435356;104211;0515121843;7
435357;104211;0515122734;10
435368;104211;0515137111;9
435371;104211;0553280341;8
435375;104211;0553582755;4
435378;104211;0670839531;2
435385;104211;0671024094;9
435437;104243;0312278586;5
435439;104243;0373218397;2
435440;104243;0399143947;5
435443;104243;0399146008;5
435446;104243;0399149848;7
435447;104243;0425147622;6
435451;104243;0515121495;8
435455;104243;0671568175;8
435460;104243;0971880107;6
435481;104268;0316776963;9
435487;104268;0425130711;7
435490;104268;0449912558;10
435498;104268;0590112899;9
435513;104268;0971880107;6
435638;104311;0060008032;8
435649;104311;0345378482;7
435673;104311;0449208672;7
435676;104311;0452281679;9
435677;104311;0452281784;9
435684;104311;0679785892;6
435697;104311;1573229571;9
435717;104334;0440212359;8
435721;104334;0446611085;5
435722;104334;0446611867;9
435723;104334;0553560247;5
435724;104334;0553573209;7
435725;104334;0553582135;9
435726;104334;0553583980;8
435727;104334;1400034779;8
435765;104362;0066214122;6
435769;104362;0345447840;8
435774;104362;0380789019;6
435775;104362;0380789035;7
435782;104362;0425146413;7
435786;104362;043935806X;6
435793;104362;0452284449;7
435803;104362;0670869902;8
435849;104399;0064400557;10
435857;104399;014038572X;10
435866;104399;0345337662;10
435870;104399;039480001X;10
435873;104399;0394800168;10
435898;104399;0425104346;10
435899;104399;0425151867;10
435900;104399;0425161242;10
435901;104399;0425166619;10
435902;104399;0425172996;10
435903;104399;0425181103;10
435904;104399;0425188809;10
435905;104399;0439064864;10
435906;104399;0439136369;10
435913;104399;0446515078;10
435916;104399;0451099648;10
435917;104399;0451161351;10
435918;104399;0451162072;10
435920;104399;0451167538;10
435921;104399;0451168615;10
435922;104399;0451169514;10
435923;104399;0451169522;10
435925;104399;0451177096;9
435934;104399;0553274295;10
435935;104399;0553582747;10
435959;104399;067102423X;10
435972;104399;0671039741;10
435984;104399;0671729411;10
435986;104399;0671759345;9
435990;104399;0679441018;9
436092;104413;0060934417;9
436119;104413;0553283685;8
436120;104413;0553560735;8
436133;104413;0812513738;5
436140;104413;0886777631;7
436180;104429;0060256737;10
436181;104429;0060502258;10
436188;104429;0140257934;7
436193;104429;0310205719;10
436227;104429;0440211727;10
436228;104429;0440214041;10
436237;104429;0446605239;9
436240;104429;0446672211;10
436251;104429;0515137111;1
436274;104429;0684865742;10
436326;104429;0842373195;10
436387;104429;1558743669;8
436468;104447;0373218036;6
436469;104447;0373218400;5
436471;104447;0440212561;5
436473;104447;0515120006;8
436474;104447;0671673688;5
436548;104505;0060914653;5
436549;104505;0060976845;8
436558;104505;0345335465;10
436563;104505;042513699X;10
436565;104505;0425181685;10
436567;104505;0441001971;10
436568;104505;0441002935;10
436569;104505;0441003745;10
436574;104505;0441005748;10
436576;104505;0441172717;10
436685;104550;0028604199;5
436692;104550;0451524934;9
436693;104550;0553564528;7
436694;104550;0553579606;7
436697;104550;0880381736;8
436866;104636;0060256672;10
436870;104636;0060740450;8
436872;104636;0061009059;9
436909;104636;0064400018;9
436910;104636;0064400026;10
436911;104636;0064400034;8
436912;104636;0064400042;9
436918;104636;0064400557;10
436919;104636;0064401847;10
436921;104636;0064405176;9
436926;104636;0064471047;10
436928;104636;014028009X;6
436934;104636;014131088X;9
436943;104636;0312265859;8
436948;104636;0312955006;7
436951;104636;0312966091;9
436952;104636;0312966970;9
436953;104636;0312971346;9
436956;104636;0312976275;9
436958;104636;0312980140;9
436960;104636;0312983271;7
436963;104636;0312990456;9
436967;104636;0316284955;8
436968;104636;0316601950;9
436974;104636;034538184X;8
436975;104636;0345386132;10
436980;104636;0345423097;7
436981;104636;0345423291;6
436982;104636;0345435168;8
436983;104636;0345435796;5
436997;104636;0380710218;9
436998;104636;0380714752;9
437000;104636;0380718332;9
437001;104636;0380718340;8
437035;104636;0380820447;8
437038;104636;0385318782;10
437041;104636;0385505833;8
437081;104636;0425192725;9
437082;104636;0439064872;10
437084;104636;0439136369;10
437085;104636;0439139600;10
437088;104636;0440111811;8
437102;104636;0440176484;10
437104;104636;0440183057;9
437109;104636;0440200563;8
437110;104636;0440200989;9
437111;104636;0440201926;9
437114;104636;0440207622;8
437119;104636;044021145X;10
437120;104636;0440211727;10
437122;104636;0440213282;9
437123;104636;0440213525;9
437124;104636;0440214041;9
437133;104636;0440219078;10
437137;104636;0440220602;9
437140;104636;044022165X;8
437141;104636;0440222842;8
437144;104636;0440224764;8
437146;104636;0440224780;10
437149;104636;0440224837;10
437151;104636;0440224853;10
437155;104636;0440225701;6
437157;104636;0440226430;10
437174;104636;0440403278;10
437177;104636;0440414806;10
437205;104636;0446364193;9
437213;104636;0446602612;10
437215;104636;0446603309;8
437217;104636;0446603716;9
437218;104636;0446604089;8
437219;104636;0446604232;8
437220;104636;0446604801;6
437224;104636;0446606189;8
437227;104636;0446607193;7
437228;104636;0446607207;10
437232;104636;0446610038;10
437233;104636;0446610542;8
437239;104636;0446672211;10
437241;104636;0449003787;9
437242;104636;0449003795;9
437246;104636;0449219364;9
437247;104636;0449219461;8
437248;104636;0449221482;9
437249;104636;0449221490;9
437250;104636;0449221504;9
437251;104636;0449221512;9
437253;104636;0449223604;9
437257;104636;0449227421;7
437285;104636;0515087122;9
437288;104636;0515090174;9
437289;104636;0515090506;8
437290;104636;0515093203;8
437291;104636;0515095826;8
437295;104636;0515102652;8
437297;104636;051510566X;9
437310;104636;0515120006;10
437312;104636;0515120618;9
437316;104636;0515125628;10
437320;104636;051513628X;9
437331;104636;055321313X;10
437332;104636;0553213148;9
437334;104636;0553213164;9
437335;104636;0553213172;9
437336;104636;0553213180;10
437340;104636;0553271636;9
437341;104636;0553272535;10
437345;104636;0553279378;10
437346;104636;0553279556;9
437347;104636;0553279912;9
437349;104636;0553280341;8
437350;104636;0553280368;8
437352;104636;0553284789;9
437377;104636;0553568760;9
437382;104636;0553569910;10
437385;104636;0553571885;9
437389;104636;055357230X;8
437390;104636;0553572997;9
437395;104636;0553576089;10
437397;104636;0553578022;10
437400;104636;0553579606;9
437410;104636;059035342X;10
437411;104636;0590371258;9
437426;104636;067100042X;8
437428;104636;0671001795;9
437430;104636;0671003755;8
437431;104636;0671004530;9
437432;104636;0671004549;9
437433;104636;0671004565;9
437434;104636;0671004573;9
437443;104636;0671014919;9
437452;104636;0671027662;8
437467;104636;0671525743;9
437470;104636;0671534718;9
437472;104636;0671534734;9
437477;104636;0671568175;9
437483;104636;0671670689;8
437485;104636;0671673688;9
437499;104636;0671695126;8
437501;104636;0671695169;8
437504;104636;0671705091;10
437506;104636;0671729411;9
437509;104636;0671729462;8
437521;104636;0671741187;9
437522;104636;0671741195;9
437538;104636;0671758896;9
437540;104636;0671759345;8
437543;104636;0671793489;9
437547;104636;0671867091;10
437548;104636;0671867113;9
437549;104636;0671867156;9
437557;104636;0671886665;9
437558;104636;0671888587;9
437574;104636;0684815451;9
437594;104636;0743439740;8
437596;104636;0743460529;9
437609;104636;0807083054;9
437619;104636;140003065X;7
437626;104636;1558743669;9
437627;104636;1558744150;5
437628;104636;155874424X;9
437629;104636;1558745718;9
437631;104636;1558746226;9
437635;104636;1558747109;9
437679;104657;0064407667;8
437681;104657;0064471837;7
437682;104657;0140143505;10
437686;104657;0156027321;10
437696;104657;0345439104;8
437699;104657;0380012863;10
437705;104657;0385335482;8
437706;104657;0385335881;8
437718;104657;0440229499;7
437722;104657;0446310786;9
437735;104657;0553573136;9
437743;104657;0671880314;9
437757;104657;0812550706;10
437758;104657;0812550757;9
437789;104665;0061009059;6
437799;104665;0064471047;9
437815;104665;0312966091;6
437820;104665;0316096199;9
437834;104665;0345353145;5
437836;104665;0345370775;5
437847;104665;0345443284;8
437888;104665;0380718340;8
437911;104665;0425124347;7
437913;104665;0425128164;6
437917;104665;042513525X;7
437918;104665;0425136981;8
437924;104665;042516098X;6
437950;104665;044021145X;7
437951;104665;0440211727;8
437953;104665;0440214041;7
437958;104665;044022165X;7
437967;104665;044023722X;8
437971;104665;0440967694;6
437979;104665;044651652X;8
437993;104665;0449005909;8
438004;104665;0451137965;8
438013;104665;0451167538;6
438015;104665;0451169530;7
438016;104665;0451170385;6
438019;104665;0451176464;7
438022;104665;0451183665;6
438062;104665;0553289411;7
438076;104665;0553579606;7
438077;104665;0553582127;6
438085;104665;059035342X;9
438123;104665;0671003755;10
438127;104665;0671039725;6
438212;104665;1551666839;10
438357;104796;0440222656;5
438358;104796;0440224624;5
438361;104796;0452264464;8
438362;104796;0515090174;9
438365;104796;0767915054;5
438385;104812;014131088X;9
438389;104812;0345342968;9
438390;104812;0345348036;10
438395;104812;037582233X;7
438397;104812;0380002930;8
438400;104812;0380814021;7
438407;104812;043935806X;6
438470;104880;0140177396;7
438474;104880;0316666343;8
438476;104880;0345339681;8
438477;104880;0345339703;9
438478;104880;0345339711;9
438479;104880;0345339738;9
438513;104880;0679448594;9
438526;104880;0684874350;10
438538;104880;0811825558;9
438578;104925;0061015725;8
438579;104925;0061097861;8
438581;104925;0425191184;6
438584;104925;044661162X;8
438585;104925;0446611638;8
438586;104925;0446613843;8
438716;105028;0060987561;9
438719;105028;0061057649;9
438723;105028;0140077022;8
438726;105028;0140276904;8
438727;105028;0140282033;8
438730;105028;0140620184;8
438731;105028;0140620222;7
438732;105028;0140620427;7
438750;105028;0312924585;8
438755;105028;0345351525;8
438756;105028;0345353145;8
438757;105028;0345370775;8
438758;105028;0345378490;7
438759;105028;0345409469;10
438762;105028;0345422589;7
438764;105028;0374100128;8
438766;105028;0375412530;8
438772;105028;0380807343;9
438774;105028;0399501487;9
438776;105028;0425152251;8
438779;105028;0439064872;8
438780;105028;0440211727;8
438781;105028;0440213525;8
438783;105028;0440224675;8
438784;105028;0440224764;7
438785;105028;0441003257;8
438787;105028;0446363251;7
438788;105028;0446365386;9
438789;105028;0446601241;7
438790;105028;0446602612;8
438791;105028;0446606812;6
438795;105028;0451161351;7
438797;105028;0451168615;8
438798;105028;0451169514;8
438800;105028;0451170385;8
438801;105028;0451172817;7
438802;105028;0451176464;7
438803;105028;0451180232;8
438804;105028;0451186362;8
438805;105028;0451188462;7
438813;105028;059035342X;8
438816;105028;0671004107;9
438830;105028;0743457358;7
438837;105028;0804115613;9
438838;105028;0812543262;7
438872;105054;0064471047;7
438873;105054;0064471055;7
438874;105054;0064471063;7
438878;105054;0064471101;8
438892;105054;0345391055;8
438905;105054;0439064864;10
438907;105054;0440206154;7
438909;105054;0440224594;5
438910;105054;0440226430;8
438917;105054;0446532231;8
438924;105054;0451147367;8
438929;105054;0451167317;7
438931;105054;0451180232;7
438942;105054;0590353403;10
438945;105054;0671024248;7
438946;105054;0671027573;10
438971;105054;0812548051;10
438975;105054;0880381736;10
439002;105058;0316693294;8
439003;105058;0345370775;7
439007;105058;034540288X;7
439010;105058;0375707972;7
439011;105058;0385265700;8
439016;105058;044023669X;7
439017;105058;0441005241;8
439019;105058;0446609404;8
439021;105058;0446611212;8
439022;105058;0451191145;8
439024;105058;0517122707;9
439025;105058;0553265741;5
439029;105058;0553583956;6
439031;105058;0671024094;5
439034;105058;0679444815;8
439036;105058;0743436210;7
439037;105058;074343627X;7
439042;105058;0771060548;10
439118;105101;0316789089;8
439119;105101;0345423291;8
439120;105101;0385729332;5
439121;105101;0553582755;9
439123;105101;0743418174;6
439127;105108;002542730X;10
439128;105108;0028604199;10
439142;105108;0140042598;10
439152;105108;0316096199;10
439175;105108;0394820371;10
439230;105108;0679745203;8
439248;105108;0812967240;10
439310;105115;0312265840;9
439312;105115;0399147195;9
439319;105115;0684853523;10
439322;105115;0805019375;9
439323;105115;0805059555;9
439601;105214;0060175400;9
439604;105214;0060987529;6
439611;105214;0316899984;9
439612;105214;0345334531;9
439613;105214;0345444884;10
439614;105214;0375412824;10
439615;105214;0375504397;7
439617;105214;0375703764;7
439619;105214;0385420161;3
439624;105214;0440401585;9
439626;105214;0440487617;9
439627;105214;0440498058;9
439628;105214;0446391301;8
439630;105214;0452264464;10
439634;105214;0515134279;9
439635;105214;0553375407;10
439638;105214;0671789422;7
439639;105214;0679439382;6
439641;105214;0679731725;7
439642;105214;0679879242;8
439643;105214;0684853515;10
439644;105214;0684867621;8
439646;105214;0743224574;8
439649;105214;0743457358;9
439664;105221;0064407667;10
439665;105221;0064407675;10
439666;105221;0064407683;10
439667;105221;0064407691;10
439672;105221;0064410129;10
439675;105221;0345325818;10
439676;105221;0345339681;10
439677;105221;0345339703;10
439678;105221;0345339711;10
439679;105221;0345339738;10
439681;105221;0375826688;10
439682;105221;0439064864;10
439683;105221;0439136350;10
439684;105221;0439139597;10
439685;105221;043935806X;10
439686;105221;0439404371;10
439690;105221;0440237688;9
439691;105221;0440418321;8
439694;105221;0440998050;8
439695;105221;0590353403;10
439701;105221;0786817070;10
439978;105374;0060916508;10
439986;105374;0060938455;9
439991;105374;0062502174;10
439994;105374;0064471047;7
440023;105374;0142002267;8
440073;105374;0375760911;5
440078;105374;0385722435;7
440106;105374;0446532231;10
440137;105374;0553274503;8
440139;105374;0553296981;10
440150;105374;0671003755;6
440174;105374;0679721037;8
440179;105374;0679775439;9
440267;105374;1558743669;6
440471;105476;0156007754;10
440473;105476;0345402871;6
440477;105476;0449227421;4
440480;105476;0618002227;9
440501;105476;8445071416;8
440557;105517;0060958022;6
440562;105517;0140039589;8
440564;105517;0140053204;2
440595;105517;0316284955;7
440599;105517;0316666343;9
440606;105517;0345361792;10
440615;105517;0345391055;8
440616;105517;0345391802;6
440619;105517;0345424719;7
440629;105517;0380002930;8
440641;105517;0385324057;9
440643;105517;0385479565;6
440644;105517;0385484518;10
440659;105517;0399145672;6
440664;105517;0425113884;7
440665;105517;042511774X;10
440670;105517;0439064872;8
440671;105517;0439139600;6
440673;105517;043935806X;4
440674;105517;0440108268;3
440679;105517;044020562X;3
440682;105517;0440214041;5
440684;105517;0440221099;8
440687;105517;0440498058;7
440695;105517;0446608815;2
440706;105517;0451132378;10
440707;105517;0451137965;7
440713;105517;0451160916;7
440714;105517;0451161351;7
440716;105517;0451167317;5
440720;105517;0451170385;6
440732;105517;0452264464;1
440733;105517;0452283442;8
440739;105517;0517556278;9
440752;105517;0553213148;6
440758;105517;0553274503;10
440764;105517;0553287893;7
440765;105517;0553289691;7
440770;105517;0553572997;4
440771;105517;0553573136;8
440799;105517;0671693816;5
440800;105517;0671727796;9
440802;105517;0671743058;8
440807;105517;0671867113;6
440817;105517;0679723161;9
440824;105517;0684848783;7
440856;105517;0786889020;5
440861;105517;080410526X;9
440865;105517;0804111898;6
440866;105517;080411918X;9
440873;105517;0836204387;9
440888;105517;0836220889;9
440896;105517;089480829X;5
440911;105517;1558531025;6
440917;105517;1558743316;7
440920;105517;1558744150;7
440921;105517;1558744592;7
440924;105517;1558745718;8
440926;105517;1558747109;9
440938;105517;1878424319;2
440973;105536;0060929871;8
440974;105536;0060932139;10
440977;105536;0064472272;9
440988;105536;0446310786;9
440989;105536;0446608955;7
440990;105536;0553213695;9
440991;105536;0553274503;10
440994;105536;0679721886;8
440998;105536;0804106304;8
441132;105627;0330332775;9
441138;105627;0380813815;9
441146;105627;0399149155;8
441155;105627;0449212602;7
441156;105627;0449223612;7
441161;105627;0553213695;9
441166;105627;0671027387;9
441180;105627;0805059555;7
441191;105627;1853260002;10
441194;105627;2070360024;9
441898;105937;0060922532;9
441918;105937;0312195516;9
441919;105937;0312305060;9
441921;105937;031242227X;8
441925;105937;0316693235;8
441928;105937;034540288X;9
441934;105937;0375725784;7
441936;105937;0385314698;8
441938;105937;0385486804;9
441941;105937;0385722206;8
441955;105937;0446605484;8
441956;105937;044900371X;8
441970;105937;0553211404;9
441974;105937;0553279912;8
441975;105937;0553280341;9
441976;105937;0553280368;8
441991;105937;067976402X;10
441998;105937;0743486226;8
442021;105937;0836221192;10
442135;105979;0060090367;8
442137;105979;0060248025;5
442148;105979;0060915544;7
442154;105979;0060930535;9
442159;105979;0060976845;8
442167;105979;0061097314;7
442201;105979;0140293248;7
442206;105979;0140328696;7
442210;105979;0141000198;7
442229;105979;0312278586;8
442232;105979;0312422156;9
442239;105979;0316096199;10
442244;105979;0316601950;8
442246;105979;0316666343;8
442252;105979;0316789089;8
442259;105979;0345361792;8
442263;105979;0345380371;4
442279;105979;0374100128;6
442280;105979;0374129983;6
442287;105979;0375500510;7
442288;105979;0375504613;8
442292;105979;0375703055;8
442325;105979;0385265700;9
442334;105979;0385335881;6
442335;105979;038533656X;3
442337;105979;0385484518;10
442342;105979;0385492081;8
442349;105979;0385504209;5
442353;105979;0385722206;8
442354;105979;0385730586;6
442372;105979;039914563X;6
442390;105979;0425167313;5
442403;105979;044021145X;8
442406;105979;0440213525;6
442407;105979;0440214041;5
442411;105979;0440221471;5
442413;105979;044022165X;5
442420;105979;0440234743;5
442423;105979;0440241073;5
442432;105979;0446310786;10
442435;105979;0446532231;6
442441;105979;0446606812;1
442442;105979;0446670111;6
442443;105979;0446672211;4
442444;105979;0446673544;4
442450;105979;0449219364;5
442462;105979;0451203895;5
442472;105979;0452268060;8
442495;105979;0553260111;7
442498;105979;0553274295;10
442517;105979;0670032379;9
442521;105979;0671003755;6
442525;105979;0671027387;3
442550;105979;0679442405;8
442557;105979;0679731725;7
442558;105979;0679734775;8
442568;105979;0679781587;10
442577;105979;068484477X;10
442597;105979;0743418174;9
442598;105979;0743418204;8
442603;105979;0767900383;6
442609;105979;0786868619;8
442610;105979;0786868716;7
442620;105979;0805063889;9
442717;106007;0060392452;10
442721;106007;0060976845;8
442746;106007;0312980140;6
442747;106007;0316182540;8
442749;106007;0345325818;8
442750;106007;0345348036;10
442756;106007;0345417623;9
442760;106007;0374525641;9
442771;106007;0380973650;9
442777;106007;0440108268;10
442779;106007;0440206154;7
442780;106007;044022165X;5
442800;106007;0446604666;9
442801;106007;0446605409;7
442802;106007;0446607711;6
442803;106007;0446611867;4
442805;106007;044661193X;6
442809;106007;0451124340;8
442810;106007;0451160525;10
442818;106007;0451454243;7
442834;106007;0515128546;7
442843;106007;0553282476;9
442849;106007;0553575538;7
442851;106007;055357695X;7
442852;106007;0553583468;8
442856;106007;0671003755;7
442857;106007;0671024248;7
442865;106007;0679735909;10
442880;106007;0802135196;7
442881;106007;0804105820;10
442882;106007;0804114986;10
442892;106007;081297106X;10
443019;106059;0425126064;8
443020;106059;0425168298;8
443022;106059;0425178765;5
443023;106059;0425181464;10
443024;106059;0425183971;10
443025;106059;042518630X;10
443026;106059;0425189031;10
443027;106059;0425191583;10
443028;106059;0440241162;3
443119;106114;0060976845;7
443121;106114;014028009X;10
443123;106114;0345313860;7
443125;106114;0345438329;8
443126;106114;0375700757;7
443127;106114;0385480016;5
443128;106114;0440514428;9
443129;106114;0451151259;8
443130;106114;0451203895;5
443156;106131;015100692X;10
443161;106131;0316779490;10
443175;106131;0446611638;10
443178;106131;0452283205;10
443181;106131;0609804138;10
443184;106131;0743236742;6
443306;106208;0060977493;8
443308;106208;0380018179;10
443310;106208;0385335830;8
443311;106208;0440223202;9
443312;106208;0440235596;9
443313;106208;0446605239;10
443314;106208;0446606812;10
443323;106208;0679781587;10
